_id,Beta,q,collisionality_elec,s-hat,temp_grad_elec,temp_grad_ion,dens_grad_elec,dens_grad_ion,impurity_density,impurity_charge,alpha_MHD,Ti_over_Te,ky,collection
69a5f7ad5fbf004f2b2a7dfd,0.00171012008527145,-4.0510993003845215,1.1721969975492421,5.865035423841636,108.18718996799602,62.551103509573814,67.2841860801653,-14.566914116643256,0.051681079,6.0,0.18237422014989788,1.449353,-0.1096597315917768,LinearRuns
69a5f7b85fbf004f2b2a7e1b,0.0015327942785678193,-4.1356072425842285,1.2784829587860396,6.0349559680398475,151.6000997271284,67.96318398538625,100.9889102398441,-3.4336757303580114,0.04595688,6.0,0.23390765790946358,1.4976143,-0.10744225148825091,LinearRuns
69a5f7c25fbf004f2b2a7e39,0.0013135027037593247,-4.220492362976074,1.4360974684060726,6.112168977998215,211.35401614955663,74.00208989074011,147.3299932559359,35.471754541280845,0.039023332,6.0,0.299339601406066,1.583198,-0.10395311339244212,LinearRuns
69a5f7cd5fbf004f2b2a7e57,0.0010621848615055436,-4.308773040771484,1.6764064103913696,6.2899296645492955,287.0594103420017,80.47220901558536,205.77148396166024,104.32235849523784,0.031933177,6.0,0.36185685690014835,1.7247863,-0.09895108803318209,LinearRuns
69a5f7d95fbf004f2b2a7e75,0.0008028711135710159,-4.401580810546875,2.047632436524076,7.00698643675465,372.3379458477678,87.14506429244307,270.6430539820124,190.2190786541239,0.02570905,6.0,0.3947856770695236,1.9468389,-0.09246831556774483,LinearRuns
69a5f7e45fbf004f2b2a7e93,0.0005663172751114096,-4.513454914093018,2.6226439660254877,8.785270891043071,461.09732632593636,95.1268922299796,335.2666076355601,277.0196424567246,0.020881455,6.0,0.38503911031743787,2.2796085,-0.08512281824604458,LinearRuns
69a5f7f05fbf004f2b2a7eb1,0.00037567942021203245,-4.6597185134887695,3.516829126913901,12.303283140611237,544.2965410590343,104.63138693096256,389.53841572190953,349.90942315291755,0.017489063,6.0,0.3394687811464139,2.7596271,-0.0776184579603301,LinearRuns
69a5f7fa5fbf004f2b2a7ecf,0.00023827870205652614,-4.87637186050415,4.907960229043182,19.129179767228987,620.7694322443363,116.49912264833421,428.74034986738303,403.7172940753145,0.015282994,6.0,0.27812640956005336,3.4271259,-0.07109799311172717,LinearRuns
69a5f8065fbf004f2b2a7eee,0.00014744790382609989,-5.255337238311768,7.083490771183341,38.224888903732676,694.3170197444255,132.82628231154845,452.0420062183733,438.06008866252216,0.013995889,6.0,0.2191129436713144,4.3256688,-0.06664377562552058,LinearRuns
69a5f8105fbf004f2b2a7f0c,0.002270166885275398,-3.565178394317627,0.8781014331198507,4.165221939516341,30.42828183522082,37.288334226156586,8.024560572193627,11.401083321863485,0.060182262,6.0,0.08502603771666144,1.4335938,-0.11191138913716786,LinearRuns
69a5f81a5fbf004f2b2a7f2a,0.002219532554780318,-3.625763177871704,0.9042100508744281,4.354723206006453,32.38210175438152,39.78815704695678,9.252058058672272,11.206550179824553,0.060347371,6.0,0.08844142004574737,1.427792,-0.11201713828455885,LinearRuns
69a5f8265fbf004f2b2a7f5a,0.0020287696107204375,-3.6751630306243896,1.5273096994358497,4.48699346108608,32.38454719788926,38.257576825366336,11.867692174954135,11.00147340997966,0.060389254,6.0,0.08860665634033389,1.6289071,-0.034013270662071285,LinearRuns
69a5f8315fbf004f2b2a7f78,0.0019755877339229875,-3.738485813140869,1.5727413632304836,4.715323609363518,36.5361220317058,41.0349977954079,15.61041440035119,9.420629470930551,0.060197078,6.0,0.09541359872895587,1.624108,-0.034034948386061845,LinearRuns
69a5f83d5fbf004f2b2a7f97,0.001913640301278613,-3.8068182468414307,1.6239743249069885,4.9701960751789525,43.2205816414133,44.14748103183081,21.863979917649115,6.021487862056383,0.059580222,6.0,0.10514424925180826,1.6214827,-0.03401843983844423,LinearRuns
69a5f8485fbf004f2b2a7fb5,0.0018377374541330156,-3.878121852874756,1.6840289062343252,5.25342490049438,53.949465643841364,47.639988605701,32.02375488858854,0.42781374338394157,0.058224246,6.0,0.11957071740065887,1.6234984,-0.03394982816505089,LinearRuns
69a5f8535fbf004f2b2a7fd3,0.001740778016007551,-3.9549713134765625,1.7583067592828099,5.5700381080360675,70.97298584310656,51.598268467684846,48.292278975792335,-6.429960852747601,0.055737499,6.0,0.14165430060080494,1.6341656,-0.03382661320039091,LinearRuns
69a5f85f5fbf004f2b2a7ff1,0.001614260581293865,-4.0341973304748535,1.8556894381535964,5.866680365798402,97.19409910863601,55.921264283777035,73.45502154301575,-8.012737103696562,0.051681045,6.0,0.1765627677202064,1.6597337,-0.0335021424195054,LinearRuns
69a5f86a5fbf004f2b2a800f,0.001450273399803085,-4.119761943817139,1.9901591108693173,6.104479965486893,135.8381087620868,60.72991005493987,110.6026097647163,6.62701630147145,0.045956869,6.0,0.22940694718480395,1.709639,-0.03293362777031125,LinearRuns
69a5f8765fbf004f2b2a802d,0.0012464465103299857,-4.206910610198975,2.182454737274004,6.260137216546911,189.04592539053718,66.09757448921646,161.70519060266636,50.28145182126686,0.039023329,6.0,0.29863006504902123,1.7973319,-0.032035661904992865,LinearRuns
69a5f8815fbf004f2b2a804b,0.0010117130507356269,-4.297454833984375,2.4639318240844137,6.503494142657839,256.5656334389098,71.87277240488937,226.27977564289077,125.16750065932675,0.031933174,6.0,0.36670859802143224,1.9409988,-0.03071264456591183,LinearRuns
69a5f88c5fbf004f2b2a8069,0.0007682944244432227,-4.394789695739746,2.879001251501422,7.2347912162988015,332.7096757011426,77.8515935364025,298.1109203784834,217.89761998435444,0.025709063,6.0,0.4051680973947424,2.1635656,-0.02896926703704015,LinearRuns
69a5f8985fbf004f2b2a8087,0.0005450468327962008,-4.507360458374023,3.487880326285535,8.953636481785665,411.8728063854671,84.96122667840072,369.7155495057468,311.5894139752553,0.020881465,6.0,0.3985897316405154,2.4919286,-0.026956477774536927,LinearRuns
69a5f8a35fbf004f2b2a80a5,0.0003640925595997,-4.657280921936035,4.378884469362757,12.409679146864562,486.209898514132,93.4653939211202,430.0903533870717,390.5138118105008,0.017489057,6.0,0.3531746673323464,2.9565983,-0.024925078047563498,LinearRuns
69a5f8ae5fbf004f2b2a80c3,0.00023286713539439992,-4.87637186050415,5.676896185479886,19.13899084322915,554.3942246317612,104.03915689754345,473.73852474999427,448.7433427900266,0.015282992,6.0,0.28951584101204864,3.5885539,-0.023169567298585554,LinearRuns
69a5f8ba5fbf004f2b2a80e1,0.00014554886711480252,-5.251375675201416,7.574405447049903,37.87640887206469,619.851611198539,118.58020420723993,499.776243297969,485.79815637746884,0.013995889,6.0,0.22728257322993217,4.4187126,-0.02208501470527612,LinearRuns
69a5f8c55fbf004f2b2a80ff,0.002121578680609154,-3.5549256801605225,1.4468514200792457,4.095824163930464,28.046459885418493,33.583336688608085,8.253845498743672,11.61098177745229,0.060182244,6.0,0.08048804995145145,1.6398253,-0.03393988891100105,LinearRuns
69a5f8d05fbf004f2b2a811d,0.0020766810372231507,-3.6136462688446045,1.4857288141479519,4.281640572451697,29.771107994586124,35.79317474683187,9.602118089616392,11.547521762216942,0.060347386,6.0,0.08385018397829389,1.6344213,-0.03397395143843861,LinearRuns
